,LV1.101 SGen 1_p_out,LV1.101 SGen 2_p_out,LV1.101 SGen 4_p_out,LV1.101 SGen 3_p_out
1905,8.307340000000002,12.79489484475,3.5837325,4.7767205
1906,8.32196,14.187548857500001,3.7644130000000002,4.785127000000001
1907,8.78678,16.03140309675,4.410755,5.052398500000001
1908,8.24712,15.93989327925,4.41930025,4.742094
1909,5.928840000000001,12.19437881325,2.8074779999999997,3.409083
1910,2.914256,6.247953300600001,1.34628965,1.6756972
1911,0.0,0.0,0.0,0.0
1912,0.0,0.0,0.0,0.0
1913,0.0,0.0,0.0,0.0
1914,0.0,0.0,0.0,0.0
1915,0.0,0.0,0.0,0.0
1916,0.0,0.0,0.0,0.0
1917,0.0,0.0,0.0,0.0
1918,0.0,0.0,0.0,0.0
1919,0.0,0.0,0.0,0.0
1920,0.0,0.0,0.0,0.0
1921,0.0,0.0,0.0,0.0
1922,0.0,0.0,0.0,0.0
1923,0.0,0.0,0.0,0.0
1924,0.0,0.0,0.0,0.0
1925,0.9598599999999999,0.0,0.70690355,0.5519195
1926,2.962456,0.0,2.050757875,1.7034121999999998
1927,4.22688,2.1000307806,2.341655,2.430456
1928,7.9633199999999995,9.0410523975,3.941683,4.578909
1929,13.62558,17.24744512125,6.9632245,7.8347085000000005
1930,15.9158,23.517611597250003,7.83122525,9.151584999999999
1931,17.410220000000002,29.851952517,8.385061,10.0108765
1932,17.80204,34.836239497499996,8.200989,10.236173
1933,15.51097,35.157209692500004,6.697177,8.918807750000001
1934,10.14752,25.3400678235,4.267856,5.834823999999999
1935,3.558883,9.125645091750002,1.608973675,2.046357725
1936,1.6471719999999999,11.717645976,0.6509827499999999,0.9471239
1937,0.0,11.451767826375002,0.0,0.0
1938,0.0,0.0,0.0,0.0
1939,0.0,0.0,0.0,0.0
1940,0.0,0.0,0.0,0.0
1941,0.0,0.0,0.0,0.0
1942,0.0,0.0,0.0,0.0
1943,0.0,0.0,0.0,0.0
1944,0.0,0.0,0.0,0.0
1945,0.0,0.0,0.0,0.0
1946,0.0,0.0,0.0,0.0
1947,0.0,0.0,0.0,0.0
1948,0.0,0.0,0.0,0.0
1949,0.955276,0.0,0.7959233000000001,0.5492836999999999
1950,3.337463,0.0,2.4075137499999997,1.919041225
1951,5.58096,1.595596138425,3.30210025,3.209052
1952,9.98298,8.17736040135,5.44370425,5.7402135
1953,15.59769,17.5913221635,8.1480645,8.968671749999999
1954,17.39542,24.72248432925,8.7142645,10.0023665
1955,18.44998,31.2322027365,8.953845,10.6087385
1956,18.28333,35.799267654,8.609132749999999,10.51291475
1957,15.80125,35.9234623485,7.0240435,9.08571875
1958,11.257749999999998,29.784721214250002,4.641975499999999,6.47320625
1959,5.61888,19.282666571999997,1.99799915,3.2308559999999997
1960,2.567622,15.848403057,0.7519962499999999,1.47638265
1961,0.0,7.87902663915,0.0,0.0
1962,0.0,0.0,0.0,0.0
1963,0.0,0.0,0.0,0.0
1964,0.0,0.0,0.0,0.0
1965,0.0,0.0,0.0,0.0
1966,0.0,0.0,0.0,0.0
1967,0.0,0.0,0.0,0.0
1968,0.0,0.0,0.0,0.0
1969,0.0,0.0,0.0,0.0
1970,0.0,0.0,0.0,0.0
1971,0.0,0.0,0.0,0.0
1972,0.0,0.0,0.0,0.0
1973,0.962844,0.0,0.79365565,0.5536353
1974,3.375835,0.0,2.4152705,1.941105125
1975,5.66462,1.6345769692499998,3.3386894999999996,3.2571565
1976,10.10929,8.32172252715,5.495070750000001,5.81284175
1977,15.763720000000001,17.832676857750002,8.211424749999999,9.064139
1978,17.618940000000002,25.09126693425,8.78993675,10.130890500000001
1979,18.23382,30.795013113750002,8.74228475,10.484446499999999
1980,17.23997,33.7598332245,7.930471750000001,9.91298275
1981,14.61556,33.27314600025,6.37716,8.403947
1982,10.40109,27.8299186695,4.2389285,5.98062675
1983,5.380229999999999,18.3176788905,1.5792325,3.09363225
1984,1.9949299999999999,13.612800579750001,0.0,1.14708475
1985,0.0,8.056980902025002,0.0,0.0
1986,0.0,0.0,0.0,0.0
1987,0.0,0.0,0.0,0.0
1988,0.0,0.0,0.0,0.0
1989,0.0,0.0,0.0,0.0
1990,0.0,0.0,0.0,0.0
1991,0.0,0.0,0.0,0.0
1992,0.0,0.0,0.0,0.0
1993,0.0,0.0,0.0,0.0
1994,0.0,0.0,0.0,0.0
1995,0.0,0.0,0.0,0.0
1996,0.0,0.0,0.0,0.0
1997,0.979252,0.0,0.8048343,0.5630699
1998,3.9222669999999997,0.0,2.741814,2.255303525
1999,7.055199999999999,1.9680293385,4.1605155,4.05674
2000,11.022559999999999,8.946879585525,6.017927,6.337972
2001,16.579919999999998,19.006177594500002,8.612624,9.533453999999999
2002,19.61432,28.0781512965,9.788287,11.278233999999998
2003,20.25016,34.333386192,9.70672,11.643842000000001
2004,18.6322,36.454532814000004,8.58843225,10.713515000000001
2005,14.83506,33.808644992249995,6.4592115,8.5301595
2006,10.61788,28.44922654575,4.3230795,6.105281
2007,5.571719999999999,18.986288415749996,1.6374133499999999,3.203739
2008,2.068827,14.290149586499998,0.0,1.189575525
2009,0.0,8.600051498625,0.0,0.0
2010,0.0,0.0,0.0,0.0
2011,0.0,0.0,0.0,0.0
2012,0.0,0.0,0.0,0.0
2013,0.0,0.0,0.0,0.0
2014,0.0,0.0,0.0,0.0
2015,0.0,0.0,0.0,0.0
2016,0.0,0.0,0.0,0.0
2017,0.0,0.0,0.0,0.0
2018,0.0,0.0,0.0,0.0
2019,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,0.0
2021,0.0,0.0,0.0,0.0
2022,0.0,0.0,0.0,0.0
2023,0.833309,0.0,0.5034164,0.479152675
2024,5.459219,5.780671252425,4.3284755,3.139050925
2025,12.85612,18.1617007005,9.585918,7.392269
2026,17.14184,25.56308136375,10.0999535,9.856558
2027,18.72824,31.994810676,9.6453405,10.768738
2028,17.836450000000003,35.020474038,8.2036585,10.25595875
2029,15.100100000000001,34.468593417,6.5853905,8.682557500000001
2030,10.749030000000001,28.8497338605,4.37309225,6.180692250000001
2031,5.57461,19.03923478125,1.63001665,3.20540075
2032,2.0639299999999996,14.33492473275,0.0,1.1867597499999998
2033,0.0,8.69886054675,0.0,0.0
2034,0.0,0.0,0.0,0.0
2035,0.0,0.0,0.0,0.0
2036,0.0,0.0,0.0,0.0
2037,0.0,0.0,0.0,0.0
2038,0.0,0.0,0.0,0.0
2039,0.0,0.0,0.0,0.0
2040,0.0,0.0,0.0,0.0
2041,0.0,0.0,0.0,0.0
2042,0.0,0.0,0.0,0.0
2043,0.0,0.0,0.0,0.0
2044,0.0,0.0,0.0,0.0
2045,1.012584,0.0,0.8153451,0.5822358
2046,3.582135,0.0,2.521889,2.059727625
2047,6.52293,2.03655392775,3.8272935,3.7506847499999996
2048,11.41592,9.273575512575,4.7324155,6.564153999999999
2049,16.3676,18.67507665525,4.917751,9.411369999999998
2050,18.26181,26.155876866750003,6.67678525,10.50054075
2051,18.8834,32.038096583249995,8.0900385,10.857955
2052,17.84266,35.07628131,8.51405675,10.2595295
2053,15.76588,36.154882251000004,7.3791345,9.065381
2054,11.87602,31.6581250905,4.866413,6.828711500000001
2055,5.98254,20.572465117500002,2.1302135,3.4399605
2056,2.690782,16.871314297500003,0.79248525,1.5471996500000003
2057,0.0,8.848207704150001,0.0,0.0
2058,0.0,0.0,0.0,0.0
2059,0.0,0.0,0.0,0.0
2060,0.0,0.0,0.0,0.0
2061,0.0,0.0,0.0,0.0
2062,0.0,0.0,0.0,0.0
2063,0.0,0.0,0.0,0.0
2064,0.0,0.0,0.0,0.0
2065,0.0,0.0,0.0,0.0
2066,0.0,0.0,0.0,0.0
2067,0.0,0.0,0.0,0.0
2068,0.0,0.0,0.0,0.0
2069,0.0,0.0,0.46940545,0.0
2070,0.8270039999999999,0.0,1.318886425,0.4755273
2071,2.594206,1.8971258859,1.61566215,1.49166845
2072,8.434898,9.832968952425,4.615119,4.8500663500000005
2073,17.93813,20.8205409825,9.37567825,10.31442475
2074,19.7698,28.471271201999997,9.88522975,11.367635
2075,19.73381,33.462220567500005,9.4727065,11.34694075
2076,17.63157,34.714396233,8.0957005,10.13815275
2077,14.92996,34.169471925749995,6.499728999999999,8.584726999999999
2078,10.61728,28.580534316,4.313066500000001,6.104936
2079,5.49705,18.837736825500002,1.605295275,3.16080375
2080,2.037871,13.99486876425,0.0,1.171775825
2081,0.0,8.30838208095,0.0,0.0
2082,0.0,0.0,0.0,0.0
2083,0.0,0.0,0.0,0.0
2084,0.0,0.0,0.0,0.0
2085,0.0,0.0,0.0,0.0
2086,0.0,0.0,0.0,0.0
2087,0.0,0.0,0.0,0.0
2088,0.0,0.0,0.0,0.0
2089,0.0,0.0,0.0,0.0
2090,0.0,0.0,0.0,0.0
2091,0.0,0.0,0.0,0.0
2092,0.0,0.0,0.0,0.0
2093,1.039976,0.0,0.82372125,0.5979862
2094,3.7078950000000006,0.0,2.583088,2.132039625
2095,6.315340000000001,1.8896718528000003,3.70526125,3.6313205
2096,11.02258,9.242023241024999,5.983147499999999,6.3379835
2097,16.875799999999998,19.3501918035,8.776204499999999,9.703585
2098,18.84786,27.08300652525,9.3872825,10.837519499999999
2099,19.469369999999998,33.12351667125,9.324877,11.19488775
2100,18.36784,36.211434142499996,8.445917999999999,10.561508
2101,15.50815,35.543667213,6.75733575,8.917186249999999
2102,10.892750000000001,29.099690869499998,4.44294575,6.26333125
2103,5.90756,20.187575217000003,2.095850575,3.396847
2104,2.751893,17.310110730749997,0.790925825,1.5823384749999998
2105,0.0,8.938034289675,0.0,0.0
2106,0.0,0.0,0.0,0.0
2107,0.0,0.0,0.0,0.0
2108,0.0,0.0,0.0,0.0
2109,0.0,0.0,0.0,0.0
2110,0.0,0.0,0.0,0.0
2111,0.0,0.0,0.0,0.0
2112,0.0,0.0,0.0,0.0
2113,0.0,0.0,0.0,0.0
2114,0.0,0.0,0.0,0.0
2115,0.0,0.0,0.0,0.0
2116,0.0,0.0,0.0,0.0
2117,0.0,0.0,0.0,0.0
2118,0.7910520000000001,0.0,0.522823,0.45485490000000006
2119,2.518559,1.896152001975,1.586082475,1.4481714250000002
2120,3.879015,6.271498953,1.6825583,2.230433625
2121,4.416564,7.509875643449999,1.367302225,2.5395243
2122,3.5827329999999997,6.5592199278,1.6612973,2.060071475
2123,4.422775,8.3540429325,2.2726565,2.5430956250000003
2124,4.8622,9.439110306,2.474256,2.795765
2125,3.7640160000000007,7.61435751645,1.8888935500000001,2.1643092
2126,2.12712,4.428683262,1.029876475,1.223094
2127,0.0,0.0,0.0,0.0
2128,0.0,0.0,0.0,0.0
2129,0.0,0.0,0.0,0.0
2130,0.0,0.0,0.0,0.0
2131,0.0,0.0,0.0,0.0
2132,0.0,0.0,0.0,0.0
2133,0.0,0.0,0.0,0.0
2134,0.0,0.0,0.0,0.0
2135,0.0,0.0,0.0,0.0
2136,0.0,0.0,0.0,0.0
2137,0.0,0.0,0.0,0.0
2138,0.0,0.0,0.0,0.0
2139,0.0,0.0,0.0,0.0
2140,0.0,0.0,0.0,0.0
2141,0.0,0.0,0.0,0.0
2142,0.0,0.0,0.0,0.0
2143,0.0,0.0,0.42407525,0.0
2144,5.771497,6.658781433525,3.8767191500000004,3.3186107750000002
2145,15.81554,20.044823820749997,8.53613,9.0939355
2146,16.876829999999998,25.7974993395,8.70297375,9.70417725
2147,17.44556,30.4567011225,8.53087175,10.031197
2148,16.70315,32.94414175275,7.877419000000001,9.60431125
2149,14.522300000000001,32.47362060975,6.816155,8.3503225
2150,10.614899999999999,27.53894880225,4.6586955,6.1035675
2151,5.94517,20.39769508275,2.1396831,3.41847275
2152,2.744752,17.145295083,0.774122225,1.5782323999999999
2153,0.0,8.590892678775,0.0,0.0
2154,0.0,0.0,0.0,0.0
2155,0.0,0.0,0.0,0.0
2156,0.0,0.0,0.0,0.0
2157,0.0,0.0,0.0,0.0
2158,0.0,0.0,0.0,0.0
2159,0.0,0.0,0.0,0.0
2160,0.0,0.0,0.0,0.0
2161,0.0,0.0,0.0,0.0
2162,0.0,0.0,0.0,0.0
2163,0.0,0.0,0.0,0.0
2164,0.0,0.0,0.0,0.0
2165,1.097024,0.0,1.23107555,0.6307888
2166,4.417599,0.0,3.62729,2.540119425
2167,8.00666,2.3873912028,4.6841365,4.6038295
2168,11.23222,10.5842253636,6.273652749999999,6.4585265
2169,12.43686,17.41337769825,6.826548,7.151194500000001
2170,10.849020000000001,18.129682062,5.4128245,6.2381865
2171,14.9598,27.29392979625,6.995857,8.601885
2172,20.093919999999997,39.835810773,9.459511000000001,11.554003999999999
2173,17.225820000000002,39.64814706375,7.4062712500000005,9.9048465
2174,12.28938,33.080152383,4.585573999999999,7.0663935
2175,5.96846,20.540857979250003,2.2194275250000004,3.4318644999999997
2176,2.1851380000000002,14.8254134355,0.7984588499999999,1.25645435
2177,0.0,8.4822820866,0.0,0.0
2178,0.0,0.0,0.0,0.0
2179,0.0,0.0,0.0,0.0
2180,0.0,0.0,0.0,0.0
2181,0.0,0.0,0.0,0.0
2182,0.0,0.0,0.0,0.0
2183,0.0,0.0,0.0,0.0
2184,0.0,0.0,0.0,0.0
2185,0.0,0.0,0.0,0.0
2186,0.0,0.0,0.0,0.0
2187,0.0,0.0,0.0,0.0
2188,0.0,0.0,0.0,0.0
2189,1.0998519999999998,0.0,0.8470722500000001,0.6324149
2190,4.42587,0.0,2.97789375,2.54487525
2191,7.80367,2.49908804685,4.584871,4.487110250000001
2192,11.93933,11.0918050434,6.5494425000000005,6.86511475
2193,16.4251,20.53258878375,8.081251,9.4444325
2194,15.296370000000001,23.47732376325,6.5781705,8.79541275
2195,11.177380000000001,19.7251665075,4.65270575,6.4269935
2196,7.37266,14.387146074,2.7643384999999996,4.2392795
2197,6.63148,13.7508883065,2.6733949999999997,3.813101
2198,5.50213,12.14025673275,2.2706235,3.16372475
2199,3.496505,8.469069009525,1.457711825,2.010490375
2200,1.7053040000000002,7.5550622899499995,0.7028518,0.9805497999999999
2201,0.0,4.9470246531,0.0,0.0
2202,0.0,0.0,0.0,0.0
2203,0.0,0.0,0.0,0.0
2204,0.0,0.0,0.0,0.0
2205,0.0,0.0,0.0,0.0
2206,0.0,0.0,0.0,0.0
2207,0.0,0.0,0.0,0.0
2208,0.0,0.0,0.0,0.0
2209,0.0,0.0,0.0,0.0
2210,0.0,0.0,0.0,0.0
2211,0.0,0.0,0.0,0.0
2212,0.0,0.0,0.0,0.0
2213,1.1119379999999999,0.0,0.8502870499999999,0.63936435
2214,4.4707799999999995,0.0,2.978231,2.5706984999999998
2215,7.84284,2.4801707925,4.30483475,4.509633
2216,11.87321,11.035576473525,5.3488135,6.82709575
2217,15.21311,19.305279490500002,6.427196500000001,8.747538249999998
2218,13.17365,21.180388153499997,5.859657,7.57484875
2219,12.25417,22.103520381000003,5.619041,7.046147749999999
2220,11.25771,22.0449305835,5.2165735,6.47318325
2221,9.513079999999999,20.0506828005,4.2632674999999995,5.470021
2222,6.218400000000001,13.7998764315,2.7834335,3.57558
2223,2.566642,5.969189314575001,0.8681489499999999,1.47581915
2224,1.305423,5.475253807350001,0.0,0.750618225
2225,0.0,3.5679050795249996,0.0,0.0
2226,0.0,0.0,0.0,0.0
2227,0.0,0.0,0.0,0.0
2228,0.0,0.0,0.0,0.0
2229,0.0,0.0,0.0,0.0
2230,0.0,0.0,0.0,0.0
2231,0.0,0.0,0.0,0.0
2232,0.0,0.0,0.0,0.0
2233,0.0,0.0,0.0,0.0
2234,0.0,0.0,0.0,0.0
2235,0.0,0.0,0.0,0.0
2236,0.0,0.0,0.0,0.0
2237,0.0,0.0,0.0,0.0
2238,0.0,0.0,0.0,0.0
2239,0.8671960000000001,0.0,0.40644657500000003,0.4986377
2240,2.7509740000000003,2.26559104785,1.389435325,1.58181005
2241,3.717656,6.552181314,2.1209614500000002,2.1376522
2242,3.980934,7.2679330917,2.4911897499999998,2.28903705
2243,3.736132,7.06676433615,2.3973630000000004,2.1482759000000002
2244,4.135331000000001,8.107191770625,2.2697495,2.3778153250000003
2245,4.93854,10.12774617675,2.3281840000000003,2.8396605
2246,4.78783,10.52745008625,2.188097,2.7530022499999998
2247,3.9548900000000002,9.776148606,1.6990474500000001,2.27406175
2248,2.03786,9.520469784,0.8281368500000001,1.1717695000000001
2249,0.0,6.4382270971499995,0.0,0.0
2250,0.0,0.0,0.0,0.0
2251,0.0,0.0,0.0,0.0
2252,0.0,0.0,0.0,0.0
2253,0.0,0.0,0.0,0.0
2254,0.0,0.0,0.0,0.0
2255,0.0,0.0,0.0,0.0
2256,0.0,0.0,0.0,0.0
2257,0.0,0.0,0.0,0.0
2258,0.0,0.0,0.0,0.0
2259,0.0,0.0,0.0,0.0
2260,0.0,0.0,0.0,0.0
2261,0.0,0.0,0.0,0.0
2262,0.0,0.0,0.0,0.0
2263,0.957144,1.5943910305500002,0.4768468,0.5503578
2264,4.494797,7.2353403123749995,2.4730438,2.584508275
2265,7.583469999999999,12.3826695705,4.25580525,4.36049525
2266,7.2505999999999995,12.8007538245,3.7365352499999998,4.169095
2267,6.321219999999999,11.7472348035,3.0384325,3.6347014999999994
2268,5.34176,10.474993602,2.4569280000000004,3.0715120000000002
2269,5.62134,11.539681915500001,2.6458925000000004,3.2322705000000003
2270,4.418943,9.5448070845,2.245021,2.540892225
2271,2.9849759999999996,7.0886679066,1.5840233500000003,1.7163612000000001
2272,1.661984,7.239130033725001,0.789342175,0.9556408
2273,0.0,4.7633231034,0.0,0.0
2274,0.0,0.0,0.0,0.0
2275,0.0,0.0,0.0,0.0
2276,0.0,0.0,0.0,0.0
2277,0.0,0.0,0.0,0.0
2278,0.0,0.0,0.0,0.0
2279,0.0,0.0,0.0,0.0
2280,0.0,0.0,0.0,0.0
2281,0.0,0.0,0.0,0.0
2282,0.0,0.0,0.0,0.0
2283,0.0,0.0,0.0,0.0
2284,0.0,0.0,0.0,0.0
2285,1.1574399999999998,0.0,0.9578089999999999,0.665528
2286,4.148419,0.0,3.144975,2.385340925
2287,7.56339,2.53769852745,4.6410635,4.34894925
2288,12.89342,10.978946201025,6.7997865,7.4137165
2289,18.174200000000003,21.2932567935,9.312698000000001,10.450165
2290,20.2225,29.483444245499996,9.933826999999999,11.627937500000002
2291,20.762050000000002,35.72443339425,9.808161,11.938178749999999
2292,19.447480000000002,38.74002479775,8.8187455,11.182300999999999
2293,16.399459999999998,37.972282902749996,7.0475275,9.429689499999999
2294,11.68048,31.848708492,4.673691249999999,6.716276
2295,6.13548,21.284870026500002,2.1286973000000002,3.527901
2296,2.263959,15.210675645750001,0.6087519250000001,1.301776425
2297,0.0,8.39768155425,0.0,0.0
2298,0.0,0.0,0.0,0.0
2299,0.0,0.0,0.0,0.0
2300,0.0,0.0,0.0,0.0
2301,0.0,0.0,0.0,0.0
2302,0.0,0.0,0.0,0.0
2303,0.0,0.0,0.0,0.0
2304,0.0,0.0,0.0,0.0
2305,0.0,0.0,0.0,0.0
2306,0.0,0.0,0.0,0.0
2307,0.0,0.0,0.0,0.0
2308,0.0,0.0,0.0,0.0
2309,1.193384,0.0,0.8869228499999999,0.6861958
2310,4.268324,0.0,2.8427087499999995,2.4542863
2311,7.2577300000000005,2.3060552391,4.173046,4.17319475
2312,12.266839999999998,10.662447642075001,6.549205000000001,7.053433
2313,18.28203,21.46175634825,9.3470405,10.51216725
2314,20.26986,29.59823322,9.9333995,11.6551695
2315,20.68499,35.626515930000004,9.996147,11.893869250000002
2316,19.73633,39.4722405045,9.135637000000001,11.348389749999999
2317,17.28546,39.8723755095,6.87401475,9.9391395
2318,10.08144,25.383059802000002,3.78563125,5.796828
2319,1.6497399999999998,5.3309249934750005,0.6830452499999999,0.9486004999999998
2320,0.0,4.5132720372,0.0,0.0
2321,0.0,2.7766567226250003,0.0,0.0
2322,0.0,0.0,0.0,0.0
2323,0.0,0.0,0.0,0.0
2324,0.0,0.0,0.0,0.0
2325,0.0,0.0,0.0,0.0
2326,0.0,0.0,0.0,0.0
2327,0.0,0.0,0.0,0.0
2328,0.0,0.0,0.0,0.0
2329,0.0,0.0,0.0,0.0
2330,0.0,0.0,0.0,0.0
2331,0.0,0.0,0.0,0.0
2332,0.0,0.0,0.0,0.0
2333,0.0,0.0,0.0,0.0
2334,0.790285,0.0,0.413497,0.454413875
2335,2.458672,1.878557427,1.245287075,1.4137364000000001
2336,4.221376000000001,6.953141279025001,2.7625088,2.4272912
2337,6.735759999999999,11.3439645585,4.7682970000000005,3.873062
2338,8.06132,14.24513929725,4.764848499999999,4.6352590000000005
2339,7.818379999999999,14.463626334749998,4.620382,4.4955685
2340,6.90678,13.622010347249999,4.2823150000000005,3.9713985
2341,8.11698,17.193675755250002,5.0215575,4.667263500000001
2342,8.1004,20.643399922500002,4.150018,4.65773
2343,6.48984,22.430369151,2.162140625,3.731658
2344,2.924352,18.0197527095,0.6190181,1.6815023999999998
2345,0.0,8.560018402875,0.0,0.0
2346,0.0,0.0,0.0,0.0
2347,0.0,0.0,0.0,0.0
2348,0.0,0.0,0.0,0.0
2349,0.0,0.0,0.0,0.0
2350,0.0,0.0,0.0,0.0
2351,0.0,0.0,0.0,0.0
2352,0.0,0.0,0.0,0.0
2353,0.0,0.0,0.0,0.0
2354,0.0,0.0,0.0,0.0
2355,0.0,0.0,0.0,0.0
2356,0.0,0.0,0.0,0.0
2357,1.228139,0.0,0.9079036,0.706179925
2358,4.391019,0.0,2.914695,2.524835925
2359,7.93131,2.6936963127,4.5489325,4.56050325
2360,13.318259999999999,11.4636445074,7.12866225,7.6579995
2361,18.43914,21.734424252000004,9.7389535,10.6025055
2362,20.7724,30.568883928749997,10.662690750000001,11.94413
2363,22.118180000000002,38.273990966999996,10.28886575,12.7179535
2364,19.98348,39.73697233199999,9.11231925,11.490501
2365,16.22714,37.28349027,7.454916,9.3306055
2366,11.98091,32.2408094445,5.056033,6.88902325
2367,6.5707699999999996,22.947291846,2.2768764,3.7781927499999997
2368,2.9178990000000002,17.99314236,0.807899,1.677791925
2369,0.0,8.52362414505,0.0,0.0
2370,0.0,0.0,0.0,0.0
2371,0.0,0.0,0.0,0.0
2372,0.0,0.0,0.0,0.0
2373,0.0,0.0,0.0,0.0
2374,0.0,0.0,0.0,0.0
2375,0.0,0.0,0.0,0.0
2376,0.0,0.0,0.0,0.0
2377,0.0,0.0,0.0,0.0
2378,0.0,0.0,0.0,0.0
2379,0.0,0.0,0.0,0.0
2380,0.0,0.0,0.0,0.0
2381,0.8727720000000001,0.0,0.3747351,0.5018439
2382,2.5322060000000004,1.6231176670499998,1.134480975,1.45601845
2383,2.958514,4.627210577849999,1.3920055500000001,1.7011455500000001
2384,3.5749139999999997,6.020113450275,1.673358975,2.05557555
2385,4.46371,7.819557014925,2.060455,2.5666332499999998
2386,4.261252,7.782079139775,1.912661125,2.4502199
2387,3.1625260000000006,5.98883747175,1.4505469249999998,1.81845245
2388,2.223636,4.3270466193,1.07324445,1.2785907
2389,1.263586,2.49186915675,0.615496925,0.72656195
2390,1.0458660000000002,2.2998768567749996,0.0,0.60137295
2391,1.7431100000000002,3.8331287478000005,0.0,1.00228825
2392,0.0,0.0,0.0,0.0
2393,0.0,0.0,0.0,0.0
2394,0.0,0.0,0.0,0.0
2395,0.0,0.0,0.0,0.0
2396,0.0,0.0,0.0,0.0
2397,0.0,0.0,0.0,0.0
2398,0.0,0.0,0.0,0.0
2399,0.0,0.0,0.0,0.0
2400,0.0,0.0,0.0,0.0
2401,0.0,0.0,0.0,0.0
2402,0.0,0.0,0.0,0.0
2403,0.0,0.0,0.0,0.0
2404,0.0,0.0,0.0,0.0
2405,0.0,0.0,0.0,0.0
2406,0.0,0.0,0.0,0.0
2407,0.0,0.0,0.0,0.0
2408,0.0,0.0,0.0,0.0
2409,0.761838,0.0,0.0,0.43805685000000005
2410,2.0992539999999997,1.57408251345,0.393636775,1.2070710500000001
2411,3.3404480000000003,6.398709356475,1.70677475,1.9207576
2412,4.9695599999999995,9.703371847499998,2.573873,2.857497
2413,4.100947,8.2881166734,1.986307025,2.358044525
2414,3.241384,6.8767178445,1.5750016749999998,1.8637958000000001
2415,2.8433789999999997,6.603266130750001,1.3562836500000002,1.6349429249999998
2416,1.554427,6.34340960145,0.733488825,0.8937955249999999
2417,0.0,3.9851918068499996,0.0,0.0
2418,0.0,0.0,0.0,0.0
2419,0.0,0.0,0.0,0.0
2420,0.0,0.0,0.0,0.0
2421,0.0,0.0,0.0,0.0
2422,0.0,0.0,0.0,0.0
2423,0.0,0.0,0.0,0.0
2424,0.0,0.0,0.0,0.0
2425,0.0,0.0,0.0,0.0
2426,0.0,0.0,0.0,0.0
2427,0.0,0.0,0.0,0.0
2428,0.0,0.0,0.0,0.0
2429,0.0,0.0,0.45480632499999996,0.0
2430,0.0,0.0,1.46923865,0.0
2431,0.9417350000000001,1.6031442287250002,1.919486875,0.5414976250000001
2432,4.125285,6.86480785155,2.9579864999999996,2.3720388750000003
2433,6.88397,11.5880429925,4.456611500000001,3.9582827500000004
2434,7.27538,12.987104652,4.27551775,4.1833435
2435,8.5878,16.08117503175,4.177814999999999,4.937985000000001
2436,9.32744,18.287227872,3.7093130000000003,5.363278
2437,7.38386,15.313531113000002,3.3048267499999997,4.2457195
2438,3.768303,9.633399169275,2.1998352,2.166774225
2439,0.0,2.5229824947,1.2647198000000002,0.0
2440,0.0,0.0,0.699393325,0.0
2441,0.0,0.0,0.0,0.0
2442,0.0,0.0,0.0,0.0
2443,0.0,0.0,0.0,0.0
2444,0.0,0.0,0.0,0.0
2445,0.0,0.0,0.0,0.0
2446,0.0,0.0,0.0,0.0
2447,0.0,0.0,0.0,0.0
2448,0.0,0.0,0.0,0.0
2449,0.0,0.0,0.0,0.0
2450,0.0,0.0,0.0,0.0
2451,0.0,0.0,0.0,0.0
2452,0.0,0.0,0.0,0.0
2453,0.920984,0.0,0.592742525,0.5295658
2454,3.068126,2.1468163994999996,2.099547025,1.76417245
2455,4.98658,6.733596098025,3.5011062500000003,2.8672835
2456,10.12552,12.74943386475,6.4184090000000005,5.822174
2457,17.10291,22.598339634,9.5355965,9.83417325
2458,17.96808,27.613410752250005,8.649621750000001,10.331646
2459,18.09075,32.31431122725,7.767504,10.40218125
2460,16.581039999999998,32.68901159775,6.2872710000000005,9.534098
2461,9.47327,21.238409688750004,3.6716550000000003,5.44713025
2462,5.618556999999999,13.405286882250001,2.2696868,3.230670275
2463,2.525513,5.766511724775,0.752636075,1.4521699750000001
2464,1.4184070000000002,5.258845825875,0.0,0.8155840249999999
2465,0.0,2.918882966175,0.0,0.0
2466,0.0,0.0,0.0,0.0
2467,0.0,0.0,0.0,0.0
2468,0.0,0.0,0.0,0.0
2469,0.0,0.0,0.0,0.0
2470,0.0,0.0,0.0,0.0
2471,0.0,0.0,0.0,0.0
2472,0.0,0.0,0.0,0.0
2473,0.0,0.0,0.0,0.0
2474,0.0,0.0,0.0,0.0
2475,0.0,0.0,0.0,0.0
2476,0.0,0.0,0.0,0.0
2477,1.080289,1.5421344178499998,0.7695361000000001,0.621166175
2478,3.4889099999999997,4.8913016406750005,2.4834994999999997,2.00612325
2479,4.8118,6.89186497275,3.634852,2.766785
2480,5.391159999999999,8.51333271975,3.41685075,3.099917
2481,5.33199,9.1940521095,1.941296025,3.06589425
2482,5.73116,10.411465801499999,2.192163,3.2954170000000005
2483,9.88729,18.64180392075,4.293183,5.68519175
2484,14.35228,28.497372074999998,6.9852454999999996,8.252561
2485,12.62053,27.760590675,5.521148250000001,7.256804750000001
2486,8.835429999999999,20.9287067625,3.4941142499999995,5.08037225
2487,4.129266,10.394339553,1.6030756000000002,2.37432795
2488,2.067652,10.208478606749999,0.83953685,1.1888999
2489,0.0,7.03944855765,0.0,0.0
